date,market_index_value,nifty_auto_value,nifty_bank_value,nifty_energy_value,nifty_financial_services_value,nifty_fmcg_value,nifty_it_value,nifty_metal_value,nifty_pharma_value,nifty_realty_value
2018-03-15,6744.9,11051.75,24791.85,13667.15,10373.4,26381.3,12762.3,3753.6,8670.55,319.95
2018-03-16,6671.29,10861.4,24489.55,13419.25,10211.25,26052.15,12698.4,3664.5,8546.8,314.8
2018-03-19,6565.23,10787.0,24245.1,13324.0,10112.8,25935.8,12421.3,3566.8,8512.9,305.55
2018-03-20,6583.84,10848.6,24168.2,13244.65,10132.95,26044.0,12609.1,3555.45,8578.7,304.3
2018-03-21,6602.64,10833.6,24255.6,13325.3,10199.55,26093.0,12608.85,3539.1,8525.45,306.7
2018-03-22,6556.03,10737.15,24141.5,13372.95,10140.8,26036.15,12489.6,3550.4,8474.0,303.0
2018-03-23,6467.0,10637.7,23670.4,13239.2,9972.75,25910.05,12541.1,3447.55,8327.4,292.95
2018-03-26,6549.34,10801.0,24244.35,13280.2,10207.1,26168.95,12462.4,3521.35,8390.5,296.4
2018-03-27,6626.4,10843.75,24434.15,13354.4,10269.5,26300.15,12518.2,3585.7,8452.5,297.25
2018-03-28,6598.51,10821.35,24263.35,13214.15,10207.6,26127.4,12511.55,3512.55,8358.05,294.05
2018-04-02,6701.16,11058.45,24328.5,13291.25,10261.35,26501.45,12707.1,3539.55,8620.85,296.4
2018-04-03,6753.81,11153.45,24510.6,13394.75,10311.45,26506.45,12615.45,3559.85,8664.7,297.9
2018-04-04,6689.04,11198.05,24129.5,13254.1,10169.25,26448.05,12490.85,3468.35,8569.5,294.0
2018-04-05,6805.48,11406.15,24759.8,13431.9,10414.55,26676.45,12682.55,3609.25,8655.65,301.7
2018-04-06,6833.75,11444.15,24873.15,13490.6,10468.15,26805.9,12603.35,3604.05,8772.4,303.4
2018-04-09,6853.0,11472.35,25093.8,13611.4,10530.8,27107.7,12531.2,3609.55,8738.15,303.3
2018-04-10,6864.5,11386.65,25226.8,13636.75,10541.05,27103.45,12576.55,3683.35,8719.6,306.6
2018-04-11,6870.95,11453.6,25098.25,13581.65,10502.95,27159.4,12759.1,3742.0,8761.8,305.4
2018-04-12,6850.47,11459.55,25195.1,13574.8,10555.9,27041.45,13168.2,3690.45,8685.05,299.55
2018-04-13,6881.4,11465.3,25200.6,13633.8,10569.95,26982.9,13260.45,3725.45,8730.6,300.9
2018-04-16,6923.11,11504.95,25320.85,13638.35,10658.65,27267.2,13203.1,3731.5,8867.2,305.8
2018-04-17,6941.19,11472.35,25334.45,13750.55,10684.2,27536.7,13162.3,3735.55,8827.75,309.45
2018-04-18,6930.87,11411.8,25102.3,13696.1,10605.0,28016.85,13124.0,3750.5,8790.0,311.2
2018-04-19,6971.12,11431.65,25126.15,13643.65,10579.7,28173.2,13273.45,3920.15,8829.75,313.2
2018-04-20,6950.88,11440.1,24943.85,13476.45,10501.4,28110.95,13910.35,3891.45,8819.8,310.2
2018-04-23,6980.74,11497.2,24960.65,13558.65,10479.55,28022.05,14013.95,3861.55,8949.9,315.2
2018-04-24,6977.83,11522.6,25042.1,13841.8,10547.3,28078.7,13734.8,3787.6,8984.15,316.45
2018-04-25,6953.95,11503.5,24814.4,13784.85,10466.6,28013.1,13892.4,3736.2,8901.15,318.35
2018-04-26,6978.94,11534.8,25010.9,13824.85,10480.9,28342.35,14026.65,3737.5,8896.6,316.15
2018-04-27,7023.24,11581.8,25394.6,14030.45,10614.9,28433.5,13794.9,3763.85,8987.4,317.25
2018-04-30,7082.38,11625.75,25531.6,13770.15,10675.75,28772.75,13986.25,3774.85,9060.7,322.25
2018-05-02,6994.93,11508.2,25568.3,13771.7,10726.25,28818.2,13754.3,3645.25,8961.05,315.8
2018-05-03,6930.62,11451.65,25605.25,13709.5,10743.9,28486.3,13473.95,3673.05,8966.3,310.55
2018-05-04,6907.96,11323.7,25645.4,13643.25,10735.8,28177.95,13453.3,3633.6,8817.45,310.1
2018-05-07,6956.87,11489.6,25852.05,13863.1,10813.6,28586.5,13424.9,3695.95,8774.4,313.55
2018-05-08,6955.61,11437.2,26090.5,13880.6,10864.55,28555.15,13379.65,3689.1,8753.25,317.25
2018-05-09,6917.65,11419.75,26154.45,13921.15,10866.8,28435.9,13453.4,3691.65,8704.1,316.95
2018-05-10,6825.2,11346.4,26131.0,13960.05,10859.2,28231.35,13427.3,3655.7,8544.95,310.7
2018-05-11,6849.68,11373.2,26413.15,14048.35,10988.3,28476.0,13478.6,3712.8,8445.7,309.15
2018-05-14,6783.53,11273.75,26475.15,14071.35,11007.6,28437.1,13446.15,3702.05,8462.05,307.0
2018-05-15,6730.06,11186.8,26474.0,14025.0,11016.65,28352.65,13504.95,3711.55,8401.15,300.85
2018-05-16,6721.38,11164.7,26182.15,13786.05,10903.2,28866.0,13525.6,3696.15,8399.1,307.05
2018-05-17,6744.39,11154.8,26073.8,13682.7,10875.75,28496.0,13504.75,3679.35,8403.0,307.35
2018-05-18,6661.74,10962.75,25875.6,13523.55,10783.2,28852.7,13459.15,3590.65,8211.85,302.75
2018-05-21,6550.78,10732.9,25750.8,13514.05,10693.65,28673.7,13483.85,3530.35,7983.2,292.8
2018-05-22,6571.74,10913.45,25777.7,13456.25,10721.55,28593.35,13484.55,3592.9,8118.9,296.4
2018-05-23,6539.16,10860.6,25684.95,13172.25,10653.7,28415.4,13464.35,3458.35,8069.7,293.85
2018-05-24,6515.26,10681.6,26016.8,13113.95,10781.75,28500.25,13775.7,3491.65,8207.0,291.8
2018-05-25,6618.31,10883.0,26273.55,13315.8,10885.8,28595.8,13762.35,3567.4,8297.25,295.5
2018-05-28,6698.97,11007.15,26614.25,13446.1,11014.55,28791.85,13497.7,3604.7,8498.2,300.05
2018-05-29,6686.02,11051.15,26254.8,13446.55,10895.75,28706.1,13561.05,3606.95,8410.45,297.1
2018-05-30,6686.52,11024.15,26327.8,13401.5,10899.45,28658.05,13557.7,3610.15,8321.1,297.05
2018-05-31,6676.72,10994.45,26956.2,13523.4,11131.7,28814.3,13666.0,3593.65,8220.25,294.95
2018-06-01,6596.25,11076.55,26692.8,13498.25,11058.05,28611.4,13558.55,3568.4,8213.2,291.25
2018-06-04,6525.43,11023.25,26257.55,13511.4,10881.05,28394.8,13595.1,3574.15,8205.8,281.55
2018-06-05,6442.65,10986.95,26251.0,13545.35,10889.3,28346.45,13408.9,3553.55,8117.75,278.6
2018-06-06,6525.13,11155.85,26367.6,13614.0,10965.1,28602.0,13528.8,3619.6,8233.65,282.8
2018-06-07,6614.34,11236.0,26517.8,13793.1,11057.4,28864.2,13683.75,3673.35,8252.15,291.2
2018-06-08,6648.97,11226.1,26451.35,13862.9,11003.35,28713.5,13769.8,3658.55,8603.95,292.25
2018-06-11,6657.04,11239.7,26453.55,13846.3,11014.4,28806.3,13775.1,3644.8,8647.15,290.45
2018-06-12,6706.6,11243.4,26607.1,13946.85,11075.35,29060.65,13859.85,3628.95,8870.45,291.65
2018-06-13,6684.37,11236.2,26642.8,13994.8,11053.0,28915.65,14034.15,3612.85,8948.95,291.5
2018-06-14,6691.34,11243.0,26562.25,13976.3,11010.85,28885.05,13825.4,3597.1,9112.45,291.5
2018-06-15,6659.83,11173.05,26417.4,13939.1,10976.4,28774.55,14121.5,3541.95,9316.25,287.8
2018-06-18,6636.46,11203.45,26409.3,14030.5,10962.8,28711.8,14024.2,3480.45,9319.3,286.7
2018-06-19,6561.1,11080.35,26265.75,13820.8,10929.15,28651.6,13849.45,3425.7,9253.95,280.95
2018-06-20,6586.12,11137.35,26557.7,13972.5,11040.35,28519.6,13810.9,3459.65,9291.35,284.05
2018-06-21,6553.14,11033.2,26496.95,14064.4,11044.0,28330.5,13771.7,3422.45,9198.8,281.8
2018-06-22,6572.42,11088.5,26766.85,13948.4,11213.85,28630.75,13777.1,3431.55,9360.9,282.25
2018-06-25,6531.71,10910.45,26609.7,13777.1,11140.1,28495.65,13865.2,3397.45,9286.8,278.05
2018-06-26,6516.56,10852.1,26601.7,13581.05,11141.45,28792.15,13943.5,3384.4,9247.75,276.05
2018-06-27,6422.55,10716.2,26423.4,13247.15,11045.75,28625.15,14018.4,3341.8,9263.45,271.1
2018-06-28,6313.7,10632.6,26324.6,12999.15,10949.0,28411.85,13873.8,3346.5,9149.4,265.1
2018-06-29,6419.84,10709.05,26364.2,13333.35,11007.05,28966.0,13989.5,3440.15,9173.15,271.55
2018-07-02,6391.06,10665.8,26230.3,13151.95,10932.7,28777.5,14072.3,3378.6,9133.9,267.85
2018-07-03,6432.45,10779.15,26204.1,13278.4,10909.7,28973.6,14222.55,3366.15,9325.3,268.25
2018-07-04,6450.46,10914.35,26433.95,13372.7,11019.15,29108.15,14126.15,3370.45,9399.6,269.5
2018-07-05,6408.9,10925.75,26503.3,13171.05,11043.2,29399.15,13970.5,3322.45,9274.25,264.65
2018-07-06,6437.59,11067.85,26493.85,13283.8,11024.0,29344.65,14015.95,3322.05,9189.9,267.3
2018-07-09,6531.97,11135.65,26753.3,13498.4,11090.65,29587.55,14108.85,3366.35,9307.6,269.35
2018-07-10,6578.74,11239.2,26894.55,13749.95,11191.3,29715.4,14222.75,3422.35,9276.1,274.2
2018-07-11,6554.97,11127.4,26816.2,13795.65,11153.25,29802.6,14536.45,3317.15,9228.7,274.45
2018-07-12,6531.28,11038.0,27026.55,14165.9,11262.65,29932.65,14515.65,3300.35,9244.1,271.45
2018-07-13,6468.08,11003.05,26935.95,14288.7,11259.45,29629.55,14534.9,3286.6,9164.0,266.85
2018-07-16,6318.27,10835.15,26679.8,14085.0,11184.5,29571.35,14617.05,3168.1,8786.4,258.0
2018-07-17,6441.0,10965.65,27008.1,14318.9,11285.3,29273.05,14618.25,3222.65,8926.1,260.65
2018-07-18,6380.35,10808.6,26880.9,14363.4,11279.35,28993.15,14631.7,3121.1,8885.65,254.4
2018-07-19,6335.12,10799.0,26789.65,14431.3,11208.7,29212.5,14489.85,3104.6,8749.9,253.9
2018-07-20,6390.71,10752.7,26873.2,14542.3,11270.55,29281.0,14701.4,3092.2,8895.25,257.1
2018-07-23,6453.49,10770.6,27008.15,14508.35,11312.7,30000.9,14683.2,3139.35,8937.4,261.5
2018-07-24,6545.21,10861.3,26974.4,14488.0,11332.85,30026.15,14663.9,3233.3,9049.05,268.05
2018-07-25,6544.46,10809.95,27031.3,14457.0,11398.2,29965.25,14575.35,3262.05,8969.25,264.3
2018-07-26,6571.46,10770.0,27406.4,14474.1,11588.45,30036.25,14468.1,3235.35,8994.65,266.4
2018-07-27,6628.42,10874.8,27634.4,14693.8,11691.0,30749.35,14517.9,3297.7,9039.0,267.85
2018-07-30,6640.24,10925.05,27842.6,14911.5,11738.85,30836.6,14420.55,3320.3,9115.55,268.35
2018-07-31,6665.68,10973.75,27764.15,15150.2,11662.9,31007.25,14587.8,3335.1,9179.4,272.85
2018-08-01,6681.47,10890.1,27596.6,15245.3,11590.25,31175.1,14679.35,3320.0,9301.7,273.35
2018-08-02,6679.08,10733.65,27355.95,15103.0,11459.3,31075.25,14552.6,3327.75,9424.65,268.8
2018-08-03,6743.97,10775.3,27695.5,15205.95,11636.0,31424.95,14649.1,3380.85,9500.75,270.4
2018-08-06,6766.98,10822.8,27898.5,15319.25,11699.05,31222.0,14605.55,3405.7,9408.6,268.8
2018-08-07,6755.7,10855.65,27875.9,15219.7,11702.4,31140.35,14613.75,3445.25,9371.05,267.15
2018-08-08,6760.68,10821.2,28062.45,15483.8,11770.25,31302.5,14608.2,3453.6,9307.25,267.0
2018-08-09,6785.4,10813.8,28320.0,15491.4,11838.1,31378.55,14603.35,3501.75,9249.95,272.55
2018-08-10,6757.15,10839.45,28124.25,15375.6,11768.75,31474.9,14679.3,3434.75,9138.25,272.3
2018-08-13,6720.02,10756.7,27794.4,15141.3,11602.7,31479.75,14880.25,3405.8,9186.6,269.7
2018-08-14,6798.17,10803.15,28021.7,15309.85,11669.85,31725.25,15009.25,3414.6,9481.15,275.05
2018-08-16,6789.29,10830.95,27826.55,15238.6,11536.45,31731.25,15044.35,3337.05,9595.35,273.65
2018-08-17,6852.66,10878.7,28128.55,15250.05,11621.65,32340.05,15126.4,3394.1,9693.85,276.05
2018-08-20,6893.75,10997.9,28274.25,15520.25,11708.85,32379.4,14996.1,3478.9,9799.15,277.85
2018-08-21,6913.91,10979.25,28257.9,15622.4,11706.25,32306.4,15134.65,3466.95,9950.5,272.85
2018-08-23,6906.91,10959.6,28027.9,15798.5,11625.45,32600.25,15321.95,3416.8,10076.8,273.95
2018-08-24,6889.06,10903.0,27834.7,15875.0,11592.15,32385.55,15260.05,3481.2,10061.1,273.45
2018-08-27,6968.9,10993.55,28264.2,16082.7,11741.2,32604.1,15514.95,3532.85,10094.2,273.65
2018-08-28,6969.45,11044.15,28269.65,16241.65,11796.95,32494.35,15583.05,3597.2,10050.1,271.2
2018-08-29,6997.42,11057.15,28224.1,16059.95,11807.45,32429.6,15524.95,3634.3,10008.9,274.4
2018-08-30,7009.08,11007.6,28103.25,15960.6,11743.35,32844.0,15529.85,3665.3,10120.55,276.05
2018-08-31,7034.77,11009.25,28061.75,15763.0,11719.05,32911.55,15811.4,3643.45,10390.95,275.85
2018-09-03,7012.29,10935.65,27819.5,15598.6,11631.3,32109.55,15724.7,3656.7,10359.9,273.1
2018-09-04,6852.89,10754.1,27430.75,15587.95,11521.6,31442.65,16048.7,3585.6,10205.55,268.05
2018-09-05,6812.04,10788.4,27376.05,15486.55,11459.65,31168.85,16039.9,3623.2,10303.4,265.05
2018-09-06,6836.15,10798.55,27468.7,15803.45,11501.8,31157.25,16081.65,3632.2,10583.15,266.45
2018-09-07,6907.06,11036.65,27481.45,15937.4,11502.1,31354.3,16104.8,3699.75,10661.25,268.15
2018-09-10,6803.57,10843.9,27201.75,15675.8,11340.3,30811.6,16105.3,3636.85,10446.5,264.1
2018-09-11,6720.08,10681.4,26807.5,15477.45,11186.3,30067.55,15993.2,3578.3,10279.05,258.85
2018-09-12,6733.64,10692.75,26819.2,15601.05,11208.45,30828.2,16054.05,3631.4,10391.6,257.25
2018-09-14,6835.75,10826.7,27163.85,15791.9,11414.7,30987.6,16072.5,3713.7,10652.85,266.15
2018-09-17,6795.07,10730.8,26820.3,15609.05,11223.5,30559.75,16119.8,3705.45,10504.15,269.15
2018-09-18,6703.21,10565.65,26441.45,15460.2,11065.85,30893.25,16031.0,3648.1,10465.4,260.95
2018-09-19,6640.95,10527.9,26277.35,15458.45,10973.05,30487.7,16063.95,3691.8,10456.95,257.75
2018-09-21,6512.01,10407.4,25596.9,15575.3,10858.45,30406.9,15833.5,3673.25,10252.35,248.7
2018-09-24,6344.01,10001.0,24970.35,15588.55,10485.15,29749.2,16175.3,3631.7,9994.75,235.55
2018-09-25,6335.34,10100.45,25330.35,15540.6,10684.3,30124.35,16234.9,3631.8,10245.15,231.5
2018-09-26,6357.95,10002.2,25376.3,15703.9,10703.6,29682.65,15932.45,3693.95,10289.3,237.1
2018-09-27,6228.83,9815.4,25042.15,15694.95,10524.95,29660.25,16018.0,3669.7,10092.45,230.55
2018-09-28,6118.61,9590.25,25119.85,15697.2,10577.1,29757.7,15838.05,3485.35,9972.45,219.6
2018-10-01,6132.98,9659.55,25367.0,15539.75,10706.55,29923.65,16213.6,3528.05,10034.4,216.3
2018-10-03,6070.47,9375.3,25069.9,15371.05,10589.4,29498.05,15909.8,3592.0,9950.9,216.2
2018-10-04,5948.87,9207.0,24819.3,14427.8,10481.65,28630.1,15441.1,3572.35,9630.75,214.65
2018-10-05,5793.52,8915.1,24443.45,13278.0,10216.9,27873.8,15591.65,3444.65,9547.35,208.8
2018-10-08,5692.86,8969.1,24618.35,13828.15,10175.95,27705.8,15305.2,3339.45,9505.8,202.1
2018-10-09,5672.86,8732.9,24527.65,13591.35,10212.45,27149.65,15369.8,3373.75,9638.75,200.1
2018-10-10,5890.45,8961.95,25321.7,13779.35,10563.6,27596.5,15143.2,3438.65,9771.35,208.5
2018-10-11,5767.01,8739.5,24783.95,13796.55,10266.9,27375.0,14683.0,3306.5,9488.65,202.65
2018-10-12,5917.3,9084.45,25395.85,14243.05,10537.55,28153.55,14539.2,3438.1,9525.6,209.55
2018-10-15,5969.34,9034.6,25388.05,14363.15,10545.05,28330.7,14797.2,3423.5,9774.1,209.85
2018-10-16,6057.43,9102.9,25589.65,14596.95,10628.25,28498.25,14887.35,3431.6,9836.75,212.0
2018-10-17,5936.94,8834.7,25188.6,14405.5,10416.6,28623.35,14949.6,3362.95,9686.4,205.85
2018-10-19,5853.63,8690.25,25085.8,14014.05,10284.25,28845.25,14476.85,3365.0,9650.3,204.3
2018-10-22,5777.28,8700.45,25078.6,13661.55,10336.05,28797.55,14421.45,3339.65,9646.65,203.65
2018-10-23,5721.56,8649.15,24972.45,13611.85,10321.7,28480.6,14014.7,3312.75,9368.25,204.0
2018-10-24,5787.01,8663.9,25064.2,13632.65,10464.85,28631.0,14049.15,3347.85,9334.4,210.25
2018-10-25,5755.33,8580.95,24817.45,13491.35,10341.7,28413.6,14070.8,3306.8,9142.7,206.0
2018-10-26,5749.24,8578.05,24421.05,13523.7,10260.1,28013.55,13798.6,3283.9,9115.1,205.4
2018-10-29,5904.37,8723.9,24959.7,13965.2,10472.45,28257.5,14132.65,3369.5,9590.4,212.2
2018-10-30,5948.89,8744.6,24807.75,13660.5,10398.65,28271.3,14355.85,3333.05,9535.3,213.5
2018-10-31,6052.68,8820.55,25153.25,13753.35,10639.95,28547.1,14940.1,3296.95,9757.5,214.9
2018-11-01,6100.66,8814.2,25323.65,13742.4,10684.85,28355.1,14622.0,3338.35,9609.15,220.85
2018-11-02,6131.41,9180.2,25701.65,14005.3,10864.95,28836.8,14396.7,3439.25,9547.85,221.3
2018-11-05,6106.68,9153.65,25732.2,13985.75,10840.45,28725.1,14471.75,3441.9,9460.5,224.65
2018-11-06,6079.95,9130.45,25598.0,14082.8,10800.25,28497.1,14577.3,3438.95,9454.95,225.55
2018-11-07,6131.41,9200.75,25769.7,14151.0,10874.45,28717.4,14683.1,3463.85,9502.1,227.15
2018-11-09,6191.12,9277.75,25771.0,14074.6,10874.6,28731.05,14553.25,3431.9,9643.9,226.05
2018-11-12,6136.76,9051.5,25539.75,13849.3,10757.0,28536.35,14650.5,3384.5,9557.5,222.75
2018-11-13,6153.05,9126.9,25768.6,14091.05,10867.6,28783.35,14698.2,3410.55,9422.55,221.4
2018-11-14,6160.09,9051.4,25930.15,14160.75,10934.95,29047.9,14338.5,3382.15,9216.15,218.1
2018-11-15,6189.67,9108.25,26154.75,14130.6,11055.2,29020.5,14354.15,3407.9,9218.55,221.8
2018-11-16,6183.65,9112.35,26245.55,14312.6,11140.05,29153.35,14473.15,3354.6,9301.35,222.35
2018-11-19,6207.98,9207.65,26300.7,14466.45,11128.6,29651.6,14599.8,3395.35,9399.25,226.15
2018-11-20,6151.83,9133.65,26113.35,14333.7,11043.15,29407.65,14285.1,3299.2,9218.7,226.25
2018-11-21,6173.57,9119.3,26262.05,14124.35,11087.8,29390.85,13879.15,3272.7,9375.1,229.65
2018-11-22,6124.12,9062.65,25999.45,13978.65,10994.2,29244.1,13835.7,3214.75,9302.3,226.55
2018-11-26,6141.87,9158.8,26365.6,14003.6,11124.35,29935.5,14025.4,3172.3,9180.5,227.35
2018-11-27,6173.59,9165.0,26443.1,14185.6,11173.3,29913.45,14225.35,3148.95,9058.45,227.55
2018-11-28,6126.88,9096.45,26457.95,14264.75,11222.85,29682.6,14632.9,3117.4,9014.8,224.3
